Year,State,County,Deaths,Population,CrudeRate
2021 (provisional),Kentucky,"Henderson County, KY",428,44740,956.6
2021 (provisional),Kentucky,"Henry County, KY",154,16067,958.5
2021 (provisional),Kentucky,"Hickman County, KY",44,4364,1008.2
2021 (provisional),Kentucky,"Hopkins County, KY",509,44662,1139.7
2021 (provisional),Kentucky,"Jackson County, KY",154,13340,1154.4
2021 (provisional),Kentucky,"Jefferson County, KY",6137,767452,799.7
2021 (provisional),Kentucky,"Jessamine County, KY",399,54057,738.1
2021 (provisional),Kentucky,"Johnson County, KY",283,22002,1286.2
2021 (provisional),Kentucky,"Kenton County, KY",1078,167949,641.9
2021 (provisional),Kentucky,"Knott County, KY",181,14512,1247.2
2021 (provisional),Kentucky,"Knox County, KY",332,31022,1070.2
2021 (provisional),Kentucky,"Larue County, KY",142,14431,984
2021 (provisional),Kentucky,"Laurel County, KY",616,61238,1005.9
2021 (provisional),Kentucky,"Lawrence County, KY",173,15436,1120.8
2021 (provisional),Kentucky,"Lee County, KY",93,7268,1279.6
2021 (provisional),Kentucky,"Leslie County, KY",126,9637,1307.5
2021 (provisional),Kentucky,"Letcher County, KY",255,21213,1202.1
2021 (provisional),Kentucky,"Lewis County, KY",147,13262,1108.4
2021 (provisional),Kentucky,"Lincoln County, KY",270,24466,1103.6
2021 (provisional),Kentucky,"Livingston County, KY",118,9041,1305.2
2021 (provisional),Kentucky,"Logan County, KY",280,27416,1021.3
2021 (provisional),Kentucky,"Lyon County, KY",96,8133,1180.4
2021 (provisional),Kentucky,"McCracken County, KY",686,65644,1045
2021 (provisional),Kentucky,"McCreary County, KY",171,17071,1001.7
2021 (provisional),Kentucky,"McLean County, KY",95,9075,1046.8
2021 (provisional),Kentucky,"Madison County, KY",649,94265,688.5
2021 (provisional),Kentucky,"Magoffin County, KY",142,12017,1181.7
2021 (provisional),Kentucky,"Marion County, KY",162,19314,838.8
2021 (provisional),Kentucky,"Marshall County, KY",354,31163,1136
2021 (provisional),Kentucky,"Martin County, KY",119,11031,1078.8
2021 (provisional),Kentucky,"Mason County, KY",167,17035,980.3
2021 (provisional),Kentucky,"Meade County, KY",207,28616,723.4
2021 (provisional),Kentucky,"Menifee County, KY",81,6502,1245.8
2021 (provisional),Kentucky,"Mercer County, KY",225,21889,1027.9
2021 (provisional),Kentucky,"Metcalfe County, KY",96,10058,954.5
2021 (provisional),Kentucky,"Monroe County, KY",118,10549,1118.6
2021 (provisional),Kentucky,"Montgomery County, KY",270,28186,957.9
2021 (provisional),Kentucky,"Morgan County, KY",127,13142,966.4
2021 (provisional),Kentucky,"Muhlenberg County, KY",323,30457,1060.5
2021 (provisional),Kentucky,"Nelson County, KY",409,46450,880.5
2021 (provisional),Kentucky,"Nicholas County, KY",77,7234,1064.4
2021 (provisional),Kentucky,"Ohio County, KY",262,23899,1096.3
2021 (provisional),Kentucky,"Oldham County, KY",340,66999,507.5
2021 (provisional),Kentucky,"Owen County, KY",104,11017,944
2021 (provisional),Kentucky,"Owsley County, KY",60,4331,1385.4
2021 (provisional),Kentucky,"Pendleton County, KY",134,14586,918.7
2021 (provisional),Kentucky,"Perry County, KY",376,25456,1477.1
2021 (provisional),Kentucky,"Pike County, KY",678,57057,1188.3
2021 (provisional),Kentucky,"Powell County, KY",146,12218,1195
2021 (provisional),Kentucky,"Pulaski County, KY",653,65530,996.5
2021 (provisional),Kentucky,"Robertson County, KY",25,2136,1170.4
2021 (provisional),Kentucky,"Rockcastle County, KY",196,16750,1170.1
2021 (provisional),Kentucky,"Rowan County, KY",194,24682,786
2021 (provisional),Kentucky,"Russell County, KY",227,17998,1261.3
2021 (provisional),Kentucky,"Scott County, KY",356,58470,608.9
2021 (provisional),Kentucky,"Shelby County, KY",336,49611,677.3
2021 (provisional),Kentucky,"Simpson County, KY",153,18635,821
2021 (provisional),Kentucky,"Spencer County, KY",141,19585,719.9
2021 (provisional),Kentucky,"Taylor County, KY",292,25707,1135.9
2021 (provisional),Kentucky,"Todd County, KY",126,12448,1012.2
2021 (provisional),Kentucky,"Trigg County, KY",176,14776,1191.1
2021 (provisional),Kentucky,"Trimble County, KY",90,8481,1061.2
2021 (provisional),Kentucky,"Union County, KY",160,14443,1107.8
2021 (provisional),Kentucky,"Warren County, KY",874,134510,649.8
2021 (provisional),Kentucky,"Washington County, KY",106,12147,872.6
2021 (provisional),Kentucky,"Wayne County, KY",230,20209,1138.1
2021 (provisional),Kentucky,"Webster County, KY",140,12923,1083.3
2021 (provisional),Kentucky,"Whitley County, KY",394,36451,1080.9
2021 (provisional),Kentucky,"Wolfe County, KY",118,7106,1660.6
2021 (provisional),Kentucky,"Woodford County, KY",204,26765,762.2
2021 (provisional),Louisiana,"Acadia Parish, LA",585,61918,944.8
2021 (provisional),Louisiana,"Allen Parish, LA",229,25440,900.2
2021 (provisional),Louisiana,"Ascension Parish, LA",638,128665,495.9
2021 (provisional),Louisiana,"Assumption Parish, LA",230,21621,1063.8
2021 (provisional),Louisiana,"Avoyelles Parish, LA",430,39966,1075.9
2021 (provisional),Louisiana,"Beauregard Parish, LA",307,37881,810.4
2021 (provisional),Louisiana,"Bienville Parish, LA",165,12983,1270.9
2021 (provisional),Louisiana,"Bossier Parish, LA",961,127275,755.1
2021 (provisional),Louisiana,"Caddo Parish, LA",2337,237479,984.1
2021 (provisional),Louisiana,"Calcasieu Parish, LA",1640,203310,806.6
2021 (provisional),Louisiana,"Caldwell Parish, LA",119,9839,1209.5
2021 (provisional),Louisiana,"Cameron Parish, LA",39,7003,556.9
2021 (provisional),Louisiana,"Catahoula Parish, LA",92,9226,997.2
2021 (provisional),Louisiana,"Claiborne Parish, LA",143,15508,922.1
2021 (provisional),Louisiana,"Concordia Parish, LA",203,18914,1073.3
2021 (provisional),Louisiana,"De Soto Parish, LA",251,27650,907.8
2021 (provisional),Louisiana,"East Baton Rouge Parish, LA",3075,439729,699.3
2021 (provisional),Louisiana,"East Carroll Parish, LA",77,6589,1168.6
2021 (provisional),Louisiana,"East Feliciana Parish, LA",194,18882,1027.4
2021 (provisional),Louisiana,"Evangeline Parish, LA",307,33276,922.6
2021 (provisional),Louisiana,"Franklin Parish, LA",215,19723,1090.1
2021 (provisional),Louisiana,"Grant Parish, LA",175,22254,786.4
2021 (provisional),Louisiana,"Iberia Parish, LA",632,68991,916.1
2021 (provisional),Louisiana,"Iberville Parish, LA",265,32070,826.3
2021 (provisional),Louisiana,"Jackson Parish, LA",167,15574,1072.3
2021 (provisional),Louisiana,"Jefferson Parish, LA",3320,432346,767.9
2021 (provisional),Louisiana,"Jefferson Davis Parish, LA",369,31208,1182.4
2021 (provisional),Louisiana,"Lafayette Parish, LA",1634,246518,662.8
2021 (provisional),Louisiana,"Lafourche Parish, LA",807,97596,826.9
2021 (provisional),Louisiana,"LaSalle Parish, LA",143,15021,952
2021 (provisional),Louisiana,"Lincoln Parish, LA",322,46552,691.7
2021 (provisional),Louisiana,"Livingston Parish, LA",958,143737,666.5
2021 (provisional),Louisiana,"Madison Parish, LA",89,10635,836.9
2021 (provisional),Louisiana,"Morehouse Parish, LA",332,24227,1370.4
2021 (provisional),Louisiana,"Natchitoches Parish, LA",352,37655,934.8
2021 (provisional),Louisiana,"Orleans Parish, LA",2482,389476,637.3
2021 (provisional),Louisiana,"Ouachita Parish, LA",1320,152439,865.9
2021 (provisional),Louisiana,"Plaquemines Parish, LA",156,23113,674.9
2021 (provisional),Louisiana,"Pointe Coupee Parish, LA",233,21529,1082.3
2021 (provisional),Louisiana,"Rapides Parish, LA",1288,128567,1001.8
2021 (provisional),Louisiana,"Red River Parish, LA",91,8286,1098.2
2021 (provisional),Louisiana,"Richland Parish, LA",208,20014,1039.3
2021 (provisional),Louisiana,"Sabine Parish, LA",262,23803,1100.7
2021 (provisional),Louisiana,"St. Bernard Parish, LA",312,47647,654.8
2021 (provisional),Louisiana,"St. Charles Parish, LA",345,52987,651.1
2021 (provisional),Louisiana,"St. Helena Parish, LA",114,10081,1130.8
2021 (provisional),Louisiana,"St. James Parish, LA",176,20727,849.1
2021 (provisional),Louisiana,"St. John the Baptist Parish, LA",323,42516,759.7
2021 (provisional),Louisiana,"St. Landry Parish, LA",824,81440,1011.8
2021 (provisional),Louisiana,"St. Martin Parish, LA",440,52954,830.9
2021 (provisional),Louisiana,"St. Mary Parish, LA",453,48330,937.3
2021 (provisional),Louisiana,"St. Tammany Parish, LA",1948,263446,739.4
2021 (provisional),Louisiana,"Tangipahoa Parish, LA",1107,136765,809.4
2021 (provisional),Louisiana,"Tensas Parish, LA",67,4178,1603.6
2021 (provisional),Louisiana,"Terrebonne Parish, LA",896,109859,815.6
2021 (provisional),Louisiana,"Union Parish, LA",223,22170,1005.9
2021 (provisional),Louisiana,"Vermilion Parish, LA",547,59378,921.2
2021 (provisional),Louisiana,"Vernon Parish, LA",326,47894,680.7
2021 (provisional),Louisiana,"Washington Parish, LA",469,45773,1024.6
2021 (provisional),Louisiana,"Webster Parish, LA",493,37943,1299.3
2021 (provisional),Louisiana,"West Baton Rouge Parish, LA",187,26792,698
2021 (provisional),Louisiana,"West Carroll Parish, LA",98,10646,920.5
2021 (provisional),Louisiana,"West Feliciana Parish, LA",103,15465,666
2021 (provisional),Louisiana,"Winn Parish, LA",152,13839,1098.3
2021 (provisional),Maine,"Androscoggin County, ME",987,108547,909.3
2021 (provisional),Maine,"Aroostook County, ME",784,66804,1173.6
2021 (provisional),Maine,"Cumberland County, ME",2172,298111,728.6
2021 (provisional),Maine,"Franklin County, ME",273,29986,910.4
2021 (provisional),Maine,"Hancock County, ME",525,55088,953
2021 (provisional),Maine,"Kennebec County, ME",1132,122955,920.7
2021 (provisional),Maine,"Knox County, ME",372,39951,931.1
2021 (provisional),Maine,"Lincoln County, ME",322,34775,926
2021 (provisional),Maine,"Oxford County, ME",555,58132,954.7
2021 (provisional),Maine,"Penobscot County, ME",1284,151655,846.7
2021 (provisional),Maine,"Piscataquis County, ME",192,16996,1129.7
2021 (provisional),Maine,"Sagadahoc County, ME",332,36044,921.1
2021 (provisional),Maine,"Somerset County, ME",530,50635,1046.7
2021 (provisional),Maine,"Waldo County, ME",356,39923,891.7
2021 (provisional),Maine,"Washington County, ME",356,31473,1131.1
2021 (provisional),Maine,"York County, ME",1639,209066,784
2021 (provisional),Maryland,"Allegany County, MD",695,70057,992
2021 (provisional),Maryland,"Anne Arundel County, MD",3369,582777,578.1
2021 (provisional),Maryland,"Baltimore County, MD",6341,826017,767.7
2021 (provisional),Maryland,"Calvert County, MD",590,93072,633.9
2021 (provisional),Maryland,"Caroline County, MD",285,33492,850.9
2021 (provisional),Maryland,"Carroll County, MD",1330,169092,786.6
2021 (provisional),Maryland,"Cecil County, MD",814,103419,787.1
2021 (provisional),Maryland,"Charles County, MD",963,164436,585.6
2021 (provisional),Maryland,"Dorchester County, MD",326,31853,1023.5
2021 (provisional),Maryland,"Frederick County, MD",1527,265161,575.9
2021 (provisional),Maryland,"Garrett County, MD",277,28852,960.1
2021 (provisional),Maryland,"Harford County, MD",1834,256805,714.2
2021 (provisional),Maryland,"Howard County, MD",1431,328200,436
2021 (provisional),Maryland,"Kent County, MD",208,19192,1083.8
2021 (provisional),Maryland,"Montgomery County, MD",4877,1051816,463.7
2021 (provisional),Maryland,"Prince George's County, MD",5092,909612,559.8
2021 (provisional),Maryland,"Queen Anne's County, MD",350,51167,684
2021 (provisional),Maryland,"St. Mary's County, MD",695,114687,606
2021 (provisional),Maryland,"Somerset County, MD",232,25453,911.5
2021 (provisional),Maryland,"Talbot County, MD",360,36972,973.7
2021 (provisional),Maryland,"Washington County, MD",1232,151146,815.1
2021 (provisional),Maryland,"Wicomico County, MD",850,103990,817.4
2021 (provisional),Maryland,"Worcester County, MD",512,52403,977
2021 (provisional),Maryland,"Baltimore city, MD",4489,586131,765.9
2021 (provisional),Massachusetts,"Barnstable County, MA",2330,213164,1093.1
2021 (provisional),Massachusetts,"Berkshire County, MA",1192,124571,956.9
2021 (provisional),Massachusetts,"Bristol County, MA",4071,566765,718.3
2021 (provisional),Massachusetts,"Dukes County, MA",141,17461,807.5
2021 (provisional),Massachusetts,"Essex County, MA",5063,791263,639.9
2021 (provisional),Massachusetts,"Franklin County, MA",509,70267,724.4
2021 (provisional),Massachusetts,"Hampden County, MA",3479,463986,749.8
2021 (provisional),Massachusetts,"Hampshire County, MA",988,161401,612.1
2021 (provisional),Massachusetts,"Middlesex County, MA",8494,1609379,527.8
2021 (provisional),Massachusetts,"Nantucket County, MA",64,11376,562.6
2021 (provisional),Massachusetts,"Norfolk County, MA",4294,709409,605.3
2021 (provisional),Massachusetts,"Plymouth County, MA",3820,523738,729.4
2021 (provisional),Massachusetts,"Suffolk County, MA",3330,801582,415.4
2021 (provisional),Massachusetts,"Worcester County, MA",5322,829212,641.8
2021 (provisional),Michigan,"Alcona County, MI",155,10505,1475.5
2021 (provisional),Michigan,"Alger County, MI",81,9015,898.5
2021 (provisional),Michigan,"Allegan County, MI",870,118927,731.5
2021 (provisional),Michigan,"Alpena County, MI",337,28238,1193.4
2021 (provisional),Michigan,"Antrim County, MI",234,23449,997.9
2021 (provisional),Michigan,"Arenac County, MI",179,14953,1197.1
2021 (provisional),Michigan,"Baraga County, MI",68,8164,832.9
2021 (provisional),Michigan,"Barry County, MI",526,62061,847.6
2021 (provisional),Michigan,"Bay County, MI",1030,102387,1006
2021 (provisional),Michigan,"Benzie County, MI",156,17852,873.9
2021 (provisional),Michigan,"Berrien County, MI",1424,153025,930.6
2021 (provisional),Michigan,"Branch County, MI",392,43424,902.7
2021 (provisional),Michigan,"Calhoun County, MI",1209,133580,905.1
2021 (provisional),Michigan,"Cass County, MI",446,51584,864.6
2021 (provisional),Michigan,"Charlevoix County, MI",263,26105,1007.5
2021 (provisional),Michigan,"Cheboygan County, MI",321,25365,1265.5
2021 (provisional),Michigan,"Chippewa County, MI",308,36958,833.4
2021 (provisional),Michigan,"Clare County, MI",410,30771,1332.4
2021 (provisional),Michigan,"Clinton County, MI",526,79753,659.5
2021 (provisional),Michigan,"Crawford County, MI",179,13981,1280.3
2021 (provisional),Michigan,"Delta County, MI",411,35612,1154.1
2021 (provisional),Michigan,"Dickinson County, MI",239,25112,951.7
2021 (provisional),Michigan,"Eaton County, MI",910,110148,826.2
2021 (provisional),Michigan,"Emmet County, MI",277,33342,830.8
2021 (provisional),Michigan,"Genesee County, MI",3736,404794,922.9
2021 (provisional),Michigan,"Gladwin County, MI",337,25424,1325.5
2021 (provisional),Michigan,"Gogebic County, MI",142,13842,1025.9
2021 (provisional),Michigan,"Grand Traverse County, MI",773,93592,825.9
2021 (provisional),Michigan,"Gratiot County, MI",386,40283,958.2
2021 (provisional),Michigan,"Hillsdale County, MI",415,45658,908.9
2021 (provisional),Michigan,"Houghton County, MI",239,35126,680.4
2021 (provisional),Michigan,"Huron County, MI",388,30653,1265.8
2021 (provisional),Michigan,"Ingham County, MI",1761,290609,606
2021 (provisional),Michigan,"Ionia County, MI",406,64553,628.9
2021 (provisional),Michigan,"Iosco County, MI",357,25140,1420
2021 (provisional),Michigan,"Iron County, MI",131,11066,1183.8
2021 (provisional),Michigan,"Isabella County, MI",453,69504,651.8
2021 (provisional),Michigan,"Jackson County, MI",1527,156920,973.1
2021 (provisional),Michigan,"Kalamazoo County, MI",1740,265988,654.2
2021 (provisional),Michigan,"Kalkaska County, MI",179,18003,994.3
2021 (provisional),Michigan,"Kent County, MI",3905,658708,592.8
2021 (provisional),Michigan,"Keweenaw County, MI",21,2119,991
2021 (provisional),Michigan,"Lake County, MI",133,11587,1147.8
2021 (provisional),Michigan,"Lapeer County, MI",781,87635,891.2
2021 (provisional),Michigan,"Leelanau County, MI",221,21743,1016.4
2021 (provisional),Michigan,"Lenawee County, MI",872,97808,891.5
2021 (provisional),Michigan,"Livingston County, MI",1302,192335,676.9
2021 (provisional),Michigan,"Luce County, MI",60,6126,979.4
2021 (provisional),Michigan,"Mackinac County, MI",135,10839,1245.5
2021 (provisional),Michigan,"Macomb County, MI",6998,870791,803.6
2021 (provisional),Michigan,"Manistee County, MI",272,24738,1099.5
2021 (provisional),Michigan,"Marquette County, MI",579,65834,879.5
2021 (provisional),Michigan,"Mason County, MI",306,29164,1049.2
2021 (provisional),Michigan,"Mecosta County, MI",334,43907,760.7
2021 (provisional),Michigan,"Menominee County, MI",242,22608,1070.4
2021 (provisional),Michigan,"Midland County, MI",673,83441,806.6
2021 (provisional),Michigan,"Missaukee County, MI",146,15152,963.6
2021 (provisional),Michigan,"Monroe County, MI",1353,150568,898.6
2021 (provisional),Michigan,"Montcalm County, MI",557,63476,877.5
2021 (provisional),Michigan,"Montmorency County, MI",143,9337,1531.5
2021 (provisional),Michigan,"Muskegon County, MI",1420,173883,816.6
2021 (provisional),Michigan,"Newaygo County, MI",436,49348,883.5
2021 (provisional),Michigan,"Oakland County, MI",8866,1253459,707.3
2021 (provisional),Michigan,"Oceana County, MI",225,26819,839
2021 (provisional),Michigan,"Ogemaw County, MI",272,20923,1300
2021 (provisional),Michigan,"Ontonagon County, MI",64,5656,1131.5
2021 (provisional),Michigan,"Osceola County, MI",186,23466,792.6
2021 (provisional),Michigan,"Oscoda County, MI",111,8368,1326.5
2021 (provisional),Michigan,"Otsego County, MI",234,24765,944.9
2021 (provisional),Michigan,"Ottawa County, MI",1700,294635,577
2021 (provisional),Michigan,"Presque Isle County, MI",140,12665,1105.4
2021 (provisional),Michigan,"Roscommon County, MI",313,23986,1304.9
2021 (provisional),Michigan,"Saginaw County, MI",1705,189868,898
2021 (provisional),Michigan,"St. Clair County, MI",1514,159293,950.4
2021 (provisional),Michigan,"St. Joseph County, MI",554,60848,910.5
2021 (provisional),Michigan,"Sanilac County, MI",442,40747,1084.7
2021 (provisional),Michigan,"Schoolcraft County, MI",104,8104,1283.3
2021 (provisional),Michigan,"Shiawassee County, MI",586,67738,865.1
2021 (provisional),Michigan,"Tuscola County, MI",528,52289,1009.8
2021 (provisional),Michigan,"Van Buren County, MI",651,75474,862.5
2021 (provisional),Michigan,"Washtenaw County, MI",1818,366473,496.1
